Project,Antipattern,File,Line from,Line to,Comment
rodano/rodano,Poor Man’s Search Engine,backend/src/main/java/ch/rodano/core/services/dao/mail/MailDAOServiceImpl.java,147,147,containsIgnoreCase
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/mail/MailDAOServiceImpl.java,158,158,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/payment/PaymentBatchDAOServiceImpl.java,41,41,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/payment/PaymentDAOServiceImpl.java,43,43,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/payment/PaymentDAOServiceImpl.java,49,49,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/payment/PaymentDAOServiceImpl.java,55,55,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/payment/PaymentTargetDAOServiceImpl.java,43,43,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/payment/PaymentTargetDAOServiceImpl.java,49,49,selectFrom(
rodano/rodano,Poor Man’s Search Engine,backend/src/main/java/ch/rodano/core/services/dao/resource/ResourceDAOServiceImpl.java,70,70,containsIgnoreCase
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/resource/ResourceDAOServiceImpl.java,77,77,TABLE.asterisk()
rodano/rodano,Ambiguous Groups,backend/src/main/java/ch/rodano/core/services/dao/resource/ResourceDAOServiceImpl.java,77,77,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/resource/ResourceDAOServiceImpl.java,98,98,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/resource/ResourceDAOServiceImpl.java,114,114,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/robot/RobotDAOServiceImpl.java,76,76,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/robot/RobotDAOServiceImpl.java,82,82,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/robot/RobotDAOServiceImpl.java,89,89,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/robot/RobotDAOServiceImpl.java,96,96,selectFrom(
rodano/rodano,Poor Man’s Search Engine,backend/src/main/java/ch/rodano/core/services/dao/robot/RobotDAOServiceImpl.java,105,105,containsIgnoreCase
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/robot/RobotDAOServiceImpl.java,116,116,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/role/RoleDAOServiceImpl.java,58,58,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/role/RoleDAOServiceImpl.java,64,64,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/role/RoleDAOServiceImpl.java,70,70,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/role/RoleDAOServiceImpl.java,76,76,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/role/RoleDAOServiceImpl.java,82,82,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/role/RoleDAOServiceImpl.java,88,88,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/role/RoleDAOServiceImpl.java,94,94,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/role/RoleDAOServiceImpl.java,100,100,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/role/RoleDAOServiceImpl.java,114,114,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,75,75,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,81,81,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,87,87,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,93,93,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,100,100,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,119,119,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,137,137,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,151,151,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,167,167,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,185,185,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,204,204,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,220,220,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,265,265,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,280,280,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,295,295,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,322,322,TABLE.asterisk()
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,363,363,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,372,372,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,378,378,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,387,387,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,393,393,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,402,402,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,430,430,TABLE.asterisk()
rodano/rodano,Ambiguous Groups,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,430,430,
rodano/rodano,Poor Man’s Search Engine,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,536,536,containsIgnoreCase
rodano/rodano,Poor Man’s Search Engine,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,551,551,containsIgnoreCase
rodano/rodano,Poor Man’s Search Engine,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,552,552,containsIgnoreCase
rodano/rodano,Poor Man’s Search Engine,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeDAOServiceImpl.java,553,553,containsIgnoreCase
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeRelationDAOServiceImpl.java,43,43,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeRelationDAOServiceImpl.java,50,50,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeRelationDAOServiceImpl.java,62,62,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeRelationDAOServiceImpl.java,68,68,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/scope/ScopeRelationDAOServiceImpl.java,84,84,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/session/SessionDAOServiceImpl.java,46,46,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/session/SessionDAOServiceImpl.java,51,51,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/session/SessionDAOServiceImpl.java,55,55,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/user/UserDAOServiceImpl.java,77,77,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/user/UserDAOServiceImpl.java,83,83,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/user/UserDAOServiceImpl.java,89,89,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/user/UserDAOServiceImpl.java,95,95,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/user/UserDAOServiceImpl.java,101,101,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/user/UserDAOServiceImpl.java,107,107,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/user/UserDAOServiceImpl.java,113,113,selectFrom(
rodano/rodano,Poor Man’s Search Engine,backend/src/main/java/ch/rodano/core/services/dao/user/UserDAOServiceImpl.java,174,174,containsIgnoreCase
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/user/UserDAOServiceImpl.java,177,177,TABLE.asterisk()
rodano/rodano,Ambiguous Groups,backend/src/main/java/ch/rodano/core/services/dao/user/UserDAOServiceImpl.java,177,177,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/workflow/WorkflowStatusDAOServiceImpl.java,70,70,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/workflow/WorkflowStatusDAOServiceImpl.java,93,93,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/workflow/WorkflowStatusDAOServiceImpl.java,124,124,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/workflow/WorkflowStatusDAOServiceImpl.java,154,154,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/workflow/WorkflowStatusDAOServiceImpl.java,182,182,selectFrom(
rodano/rodano,Implicit Columns,backend/src/main/java/ch/rodano/core/services/dao/workflow/WorkflowStatusDAOServiceImpl.java,205,208,TABLE.asterisk()
rodano/rodano,Ambiguous Groups,backend/src/main/java/ch/rodano/core/services/dao/workflow/WorkflowStatusDAOServiceImpl.java,205,208,
rodano/rodano,Poor Man’s Search Engine,backend/src/main/java/ch/rodano/core/services/dao/workflow/WorkflowStatusDAOServiceImpl.java,251,251,containsIgnoreCase
shileishmily/spring-boot-jooq-demo,ID Required,test-core/src/main/java/com/suixingpay/jooq/entity/tables/SysLog.java,60,60,createField(“ID”  väikesed tähed
shileishmily/spring-boot-jooq-demo,ID Required,test-core/src/main/java/com/suixingpay/jooq/entity/tables/SysUser.java,60,60,createField(“ID”  väikesed tähed
shileishmily/spring-boot-jooq-demo,Implicit Columns,test-dao/src/main/java/com/suixingpay/jooq/dao/impl/SysUserDaoImpl.java,23,23,selectFrom(
shileishmily/spring-boot-jooq-demo,Implicit Columns,test-dao/src/main/java/com/suixingpay/jooq/dao/impl/SysUserDaoImpl.java,28,28,selectFrom(
shileishmily/spring-boot-jooq-demo,Implicit Columns,test-dao/src/main/java/com/suixingpay/jooq/dao/impl/SysUserDaoImpl.java,33,33,selectFrom(
shileishmily/spring-boot-jooq-demo,Readable Passwords,test-web/src/main/java/com/suixingpay/jooq/controller/SysUserController.java,40,40,Parool sisestataksel loetaval kujul
SleepwalkerPasha/egorov_pa_project,ID Required,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/domain/jooq/tables/Chat.java,60,60,"createField(DSL.name(""id"")"
SleepwalkerPasha/egorov_pa_project,ID Required,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/domain/jooq/tables/Link.java,70,70,"createField(DSL.name(""id"")"
SleepwalkerPasha/egorov_pa_project,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/repository/jooq/JooqLinkRepository.java,104,104,select(TABLE).from(TABLE)
SleepwalkerPasha/egorov_pa_project,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/repository/jooq/JooqLinkRepository.java,113,113,select(TABLE).from(TABLE)
SleepwalkerPasha/egorov_pa_project,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/repository/jooq/JooqLinkRepository.java,122,122,select(TABLE).from(TABLE)
SleepwalkerPasha/egorov_pa_project,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/repository/jooq/JooqLinkRepository.java,130,130,select(TABLE).from(TABLE)
SleepwalkerPasha/egorov_pa_project,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/repository/jooq/JooqTgChatRepository.java,46,46,select(TABLE).from(TABLE)
SleepwalkerPasha/egorov_pa_project,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/repository/jooq/JooqTgChatRepository.java,57,57,select().from(
SleepwalkerPasha/egorov_pa_project,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/repository/jooq/JooqTgChatRepository.java,71,71,select().from(
snhr-1019/task-app-example,ID Required,backend/task-app-infrastructure-rdb/src/main/java/gen/jooq/taskapp/tables/Tasks.java,56,56,"createField(DSL.name(""id"")"
snhr-1019/task-app-example,Keyless Entry,backend/task-app-infrastructure-rdb/src/main/java/gen/jooq/taskapp/tables/Tasks.java,61,61,Viide users tabeli primaarvõtmele
snhr-1019/task-app-example,ID Required,backend/task-app-infrastructure-rdb/src/main/java/gen/jooq/taskapp/tables/Users.java,56,56,"createField(DSL.name(""id"")"
snhr-1019/task-app-example,Implicit Columns,backend/task-app-infrastructure/src/main/java/com/example/taskapp/infrastructure/TaskRepositoryImpl.java,26,26,select().from(
snhr-1019/task-app-example,Implicit Columns,backend/task-app-infrastructure/src/main/java/com/example/taskapp/infrastructure/TaskRepositoryImpl.java,36,36,select().from(
snhr-1019/task-app-example,Implicit Columns,backend/task-app-infrastructure/src/main/java/com/example/taskapp/infrastructure/UserRepositoryImpl.java,22,22,select().from(
snhr-1019/task-app-example,Implicit Columns,backend/task-app-infrastructure/src/test/java/com/example/taskapp/infrastructure/TaskRepositoryImplTest.java,87,87,select().from(
Subtelny/DGCraft,Implicit Columns,Core-Plugin/core-core/src/main/java/pl/subtelny/core/account/repository/loader/AccountAnemiaLoadAction.java,49,49,select().from(
Subtelny/DGCraft,ID Required,Generated/generated-tables/src/main/java/pl/subtelny/generated/tables/tables/Accounts.java,64,64,"createField(DSL.name(""id"")"
Subtelny/DGCraft,ID Required,Generated/generated-tables/src/main/java/pl/subtelny/generated/tables/tables/Islanders.java,63,63,"createField(DSL.name(""id"")"
Subtelny/DGCraft,ID Required,Generated/generated-tables/src/main/java/pl/subtelny/generated/tables/tables/Islands.java,64,64,"createField(DSL.name(""id"")"
Subtelny/DGCraft,Implicit Columns,Islands-Plugin/islands-core/src/main/java/pl/subtelny/islands/api/membership/repository/IslandMembershipRepository.java,51,51,selectFrom(
Subtelny/DGCraft,Implicit Columns,Islands-Plugin/islands-core/src/main/java/pl/subtelny/islands/api/membership/repository/IslandMembershipRepository.java,59,59,selectFrom(
Subtelny/DGCraft,Implicit Columns,Islands-Plugin/islands-core/src/main/java/pl/subtelny/islands/api/repository/IslandAnemiaLoadAction.java,39,39,select().from(
Subtelny/DGCraft,Implicit Columns,Islands-Plugin/islands-core/src/main/java/pl/subtelny/islands/islander/repository/loader/IslanderAnemiaLoadAction.java,30,30,select().from(
Subtelny/DGCraft,Implicit Columns,Islands-Plugin/islands-core/src/main/java/pl/subtelny/islands/islander/repository/loader/IslanderAnemiaLoadAction.java,38,38,select().from(
Subtelny/DGCraft,Poor Man’s Search Engine,Islands-Plugin/islands-module/islands-module-skyblock/src/main/java/pl/subtelny/islands/module/skyblock/repository/SkyblockIslandCoordinatesLoadAction.java,40,40,contains
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,656,656,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,697,697,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,737,737,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,1079,1079,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,1178,1178,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,1228,1228,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,1354,1354,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,1402,1402,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,1486,1486,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,1615,1615,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,1659,1659,selectFrom(
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,1731,1731,selectFrom(
tapis-project/tapis-notifications,Poor Man’s Search Engine,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,2321,2321,LIKE tundmatu sisendiga
tapis-project/tapis-notifications,Poor Man’s Search Engine,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,2322,2322,NOT LIKE tundmatu sisendiga
tapis-project/tapis-notifications,Implicit Columns,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/dao/NotificationsDaoImpl.java,2445,2445,selectFrom(
tapis-project/tapis-notifications,Multicolumn Attributes,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/gen/jooq/tables/Subscriptions.java,96,111,mitu filtrit eri väljadel
tapis-project/tapis-notifications,Beware of the Unknown,tapis-notificationslib/src/main/java/edu/utexas/tacc/tapis/notifications/gen/jooq/tables/Subscriptions.java,126,126,puuduva väärtuse tähistamiseks kasutusel -1
therepanic/lapayment-crypto-pay-system,ID Required,src/main/java/com/example/jooq/model/tables/Conclusions.java,56,56,"createField(DSL.name(""id"")"
therepanic/lapayment-crypto-pay-system,Rounding Errors,src/main/java/com/example/jooq/model/tables/Conclusions.java,66,66,"Krüptoraha rahaline väärtus, levinud plokiahelatel max 18 komakohta, sobib NUMERIC jaoks igas andmebaasis"
therepanic/lapayment-crypto-pay-system,ID Required,src/main/java/com/example/jooq/model/tables/Payments.java,56,56,"createField(DSL.name(""id"")"
therepanic/lapayment-crypto-pay-system,Rounding Errors,src/main/java/com/example/jooq/model/tables/Payments.java,71,71,"Krüptoraha rahaline väärtus, levinud plokiahelatel max 18 komakohta, sobib NUMERIC jaoks igas andmebaasis"
therepanic/lapayment-crypto-pay-system,Rounding Errors,src/main/java/com/example/jooq/model/tables/Payments.java,76,76,"Krüptoraha rahaline väärtus, levinud plokiahelatel max 18 komakohta, sobib NUMERIC jaoks igas andmebaasis"
therepanic/lapayment-crypto-pay-system,Rounding Errors,src/main/java/com/example/jooq/model/tables/Payments.java,81,81,"Krüptoraha rahaline väärtus, levinud plokiahelatel max 18 komakohta, sobib NUMERIC jaoks igas andmebaasis"
therepanic/lapayment-crypto-pay-system,Rounding Errors,src/main/java/com/example/jooq/model/tables/Payments.java,86,86,"Krüptoraha rahaline väärtus, levinud plokiahelatel max 18 komakohta, sobib NUMERIC jaoks igas andmebaasis"
therepanic/lapayment-crypto-pay-system,Rounding Errors,src/main/java/com/example/jooq/model/tables/Payments.java,91,91,"Krüptoraha rahaline väärtus, levinud plokiahelatel max 18 komakohta, sobib NUMERIC jaoks igas andmebaasis"
therepanic/lapayment-crypto-pay-system,Metadata Tribbles,src/main/java/com/example/jooq/model/tables/Payments.java,76,91,"“amount” väli konverteeritud mitmeks krüptorahaks, “amount” ei lugenud MCA osaks, kuna on seotud “currency” väljaga"
therepanic/lapayment-crypto-pay-system,ID Required,src/main/java/com/example/jooq/model/tables/Userfactory.java,56,56,"createField(DSL.name(""id"")"
therepanic/lapayment-crypto-pay-system,ID Required,src/main/java/com/example/jooq/model/tables/Users.java,56,56,"createField(DSL.name(""id"")"
therepanic/lapayment-crypto-pay-system,Rounding Errors,src/main/java/com/example/jooq/model/tables/Users.java,71,71,"Krüptoraha rahaline väärtus, levinud plokiahelatel max 18 komakohta, sobib NUMERIC jaoks igas andmebaasis"
therepanic/lapayment-crypto-pay-system,Rounding Errors,src/main/java/com/example/jooq/model/tables/Users.java,76,76,"Krüptoraha rahaline väärtus, levinud plokiahelatel max 18 komakohta, sobib NUMERIC jaoks igas andmebaasis"
therepanic/lapayment-crypto-pay-system,Rounding Errors,src/main/java/com/example/jooq/model/tables/Users.java,81,81,"Krüptoraha rahaline väärtus, levinud plokiahelatel max 18 komakohta, sobib NUMERIC jaoks igas andmebaasis"
therepanic/lapayment-crypto-pay-system,Rounding Errors,src/main/java/com/example/jooq/model/tables/Users.java,86,86,"Krüptoraha rahaline väärtus, levinud plokiahelatel max 18 komakohta, sobib NUMERIC jaoks igas andmebaasis"
therepanic/lapayment-crypto-pay-system,Metadata Tribbles,src/main/java/com/example/jooq/model/tables/Users.java,71,86,Mitme erineva krüptoraha kogus kontol
therepanic/lapayment-crypto-pay-system,Readable Passwords,src/main/java/ru/panic/lapayment/template/controller/TestController.java,58,58,"Mujal korras, siin krüpteerimata + rassistlikud testandmed"
therepanic/lapayment-crypto-pay-system,Implicit Columns,src/main/java/ru/panic/lapayment/template/repository/impl/ConclusionRepositoryImpl.java,54,54,selectFrom(
therepanic/lapayment-crypto-pay-system,Implicit Columns,src/main/java/ru/panic/lapayment/template/repository/impl/ConclusionRepositoryImpl.java,59,59,selectFrom(
therepanic/lapayment-crypto-pay-system,Implicit Columns,src/main/java/ru/panic/lapayment/template/repository/impl/PaymentRepositoryImpl.java,48,48,selectFrom(
therepanic/lapayment-crypto-pay-system,Implicit Columns,src/main/java/ru/panic/lapayment/template/repository/impl/PaymentRepositoryImpl.java,57,57,selectFrom(
therepanic/lapayment-crypto-pay-system,Implicit Columns,src/main/java/ru/panic/lapayment/template/repository/impl/UserFactoryRepositoryImpl.java,20,20,selectFrom(
therepanic/lapayment-crypto-pay-system,Implicit Columns,src/main/java/ru/panic/lapayment/template/repository/impl/UserFactoryRepositoryImpl.java,28,28,selectFrom(
therepanic/lapayment-crypto-pay-system,Implicit Columns,src/main/java/ru/panic/lapayment/template/repository/impl/UserFactoryRepositoryImpl.java,36,36,selectFrom(
therepanic/lapayment-crypto-pay-system,Implicit Columns,src/main/java/ru/panic/lapayment/template/repository/impl/UserRepositoryImpl.java,21,21,selectFrom(
therepanic/trustwin-casino-project,ID Required,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/GamesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/GamesTable.java,86,86,Koefitsent
therepanic/trustwin-casino-project,ID Required,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/MessagesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/ReplenishmentsTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/ReplenishmentsTable.java,71,71,rahaline väärtus
therepanic/trustwin-casino-project,ID Required,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/SignInHistoryTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/UsersTable.java,60,60,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/UsersTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/UsersTable.java,80,80,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/UsersTable.java,120,120,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-crash-service/src/main/java/eu/panic/gamecrashservice/generatedClasses/tables/UsersTable.java,160,160,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,Implicit Columns,game-crash-service/src/main/java/eu/panic/gamecrashservice/template/repository/implement/GameRepositoryImpl.java,38,38,selectFrom(
therepanic/trustwin-casino-project,Implicit Columns,game-crash-service/src/main/java/eu/panic/gamecrashservice/template/repository/implement/GameRepositoryImpl.java,46,46,selectFrom(
therepanic/trustwin-casino-project,ID Required,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/GamesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/GamesTable.java,86,86,Koefitsent
therepanic/trustwin-casino-project,ID Required,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/MessagesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/ReplenishmentsTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/ReplenishmentsTable.java,71,71,rahaline väärtus
